date,actual_target,prediction,prediction_correct,actual_return_pct,strategy_return_pct,strategy_return_after_costs_pct,reasoning_balance_before,reasoning_balance_after,buy_hold_balance_before,buy_hold_balance_after
2025-05-12,1,1,True,5.601147776183635,5.601147776183635,5.601147776183635,22909.114003713217,24192.287333275573,9611.141753998903,10149.47600661887
2025-05-13,-1,1,False,-3.96717569697298,-3.96717569697298,-3.96717569697298,24192.287333275573,23232.53678964799,10149.47600661887,9746.828461114183
2025-05-14,-1,1,False,-4.35742176447288,-4.35742176447288,-4.35742176447288,23232.53678964799,22220.197175136702,9746.828461114183,9322.118036403755
2025-05-15,-1,-1,True,-0.9940240222471866,0.9940240222471866,0.9940240222471866,22220.197175136702,22441.071272848254,9322.118036403755,9229.453943739665
2025-05-16,-1,-1,True,-0.8366700531883153,0.8366700531883153,0.8366700531883153,22441.071272848254,22628.828995802825,9229.453943739665,9152.233866519588
2025-05-17,1,-1,False,4.803230277828008,-4.803230277828008,-4.803230277828008,22628.828995802825,21541.9142299585,9152.233866519588,9591.836734693885
2025-05-18,-1,1,False,-4.048303622771698,-4.048303622771698,-4.048303622771698,21541.9142299585,20669.832135772718,9591.836734693885,9203.530060672925
2025-05-19,1,-1,False,0.9708737864077444,-0.9708737864077444,-0.9708737864077444,20669.832135772718,20469.154153872016,9203.530060672925,9292.884721456156
2025-05-20,1,-1,False,3.0864197530864335,-3.0864197530864335,-3.0864197530864335,20469.154153872016,19837.390136777198,9292.884721456156,9579.70215113073
2025-05-21,1,1,True,3.460386918470748,3.460386918470748,3.460386918470748,19837.390136777198,20523.84059003624,9579.70215113073,9911.19691119692
2025-05-22,-1,1,False,-3.261172018476255,-3.261172018476255,-3.261172018476255,20523.84059003624,19854.522843597308,9911.19691119692,9587.975730832883
2025-05-23,1,1,True,1.2713570730023438,1.2713570730023438,1.2713570730023438,19854.522843597308,20106.944724080247,9587.975730832883,9709.873138444575
2025-05-24,-1,1,False,-0.176096341740517,-0.176096341740517,-0.176096341740517,20106.944724080247,20071.537129985354,9709.873138444575,9692.77440706013
2025-05-25,-1,1,False,-0.46662493598133004,-0.46662493598133004,-0.46662493598133004,20071.537129985354,19977.87833270209,9692.77440706013,9647.54550468837
2025-05-26,1,-1,False,1.0919901663712706,-1.0919901663712706,-1.0919901663712706,19977.87833270209,19759.721865859367,9647.54550468837,9752.895752895762
2025-05-27,-1,-1,True,-2.6184820721637747,2.6184820721637747,2.6184820721637747,19759.721865859367,20277.12664042632,9752.895752895762,9497.517926089364
2025-05-28,-1,-1,True,-3.2522213833555913,3.2522213833555913,3.2522213833555913,20277.12664042632,20936.583688956358,9497.517926089364,9188.637617209055
2025-05-29,-1,-1,True,-6.218860675910931,6.218860675910931,6.218860675910931,20936.583688956358,22238.600658868047,9188.637617209055,8617.209045780482
2025-05-30,1,-1,False,0.2624335914997111,-0.2624335914997111,-0.2624335914997111,22238.600658868047,22180.2391004597,8617.209045780482,8639.823496966363
2025-05-31,1,-1,False,0.7277834525025728,-0.7277834525025728,-0.7277834525025728,22180.2391004597,22018.81499056105,8639.823496966363,8702.702702702712
2025-06-01,-1,-1,True,-0.49435923437698415,0.49435923437698415,0.49435923437698415,22018.81499056105,22127.66703576727,8702.702702702712,8659.680088251525
2025-06-02,-1,-1,True,-1.0573248407643288,1.0573248407643288,1.0573248407643288,22127.66703576727,22361.628356018056,8659.680088251525,8568.11913954772
2025-06-03,-1,-1,True,-1.2746234067207318,1.2746234067207318,1.2746234067207318,22361.628356018056,22646.65490516776,8568.11913954772,8458.907887479325
2025-06-04,-1,-1,True,-5.751173708920199,5.751173708920199,5.751173708920199,22646.65490516776,23949.103368023654,8458.907887479325,7972.421400992837
2025-06-05,1,-1,False,2.3315345233153595,-2.3315345233153595,-2.3315345233153595,23949.103368023654,23390.7217549737,7972.421400992837,8158.301158301168
2025-06-06,1,-1,False,1.5009127171928816,-1.5009127171928816,-1.5009127171928816,23390.7217549737,23039.6474375101,8158.301158301168,8280.750137893005
2025-06-07,1,1,True,1.532005595150876,1.532005595150876,1.532005595150876,23039.6474375101,23392.616125355788,8280.750137893005,8407.61169332599
2025-06-08,1,1,True,5.681296332742902,5.681296332742902,5.681296332742902,23392.616125355788,24721.61996741825,8407.61169332599,8885.273028130181
2025-06-09,1,1,True,2.445837730461231,2.445837730461231,2.445837730461231,24721.61996741825,25326.270676162603,8885.273028130181,9102.592388306684
2025-06-10,-1,1,False,-2.405623220020603,-2.405623220020603,-2.405623220020603,25326.270676162603,24717.016028011567,9102.592388306684,8883.61831218975
2025-06-11,-1,1,False,-5.134732397864161,-5.134732397864161,-5.134732397864161,24717.016028011567,23447.86339823598,8883.61831218975,8427.46828461115
2025-06-12,-1,1,False,-2.7226912756070365,-2.7226912756070365,-2.7226912756070365,23447.86339823598,22809.450467175953,8427.46828461115,8198.014340871492
